id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,fwci,has_fulltext,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_indexed_in_scopus,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_paid.value,apc_paid.currency,apc_paid.value_usd,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_indexed_in_scopus,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,fulltext_origin,apc_paid,best_oa_location,ids.pmid,apc_list,primary_location.source,best_oa_location.source,citation_normalized_percentile,primary_topic,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_indexed_in_scopus,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W4392906975,https://doi.org/10.1016/j.scs.2024.105357,Food for future: Exploring cutting-edge technology and practices in vertical farm,Food for future: Exploring cutting-edge technology and practices in vertical farm,2024,2024-03-18,en,article,journal-article,crossref,,1,3,https://openalex.org/A5061182703,https://openalex.org/I4210128116|https://openalex.org/I4210107727|https://openalex.org/I38517508,15.668,False,20,False,False,2,,,135,https://openalex.org/W1556514836|https://openalex.org/W1558047225|https://openalex.org/W1558420400|https://openalex.org/W1580695597|https://openalex.org/W1586658149|https://openalex.org/W1983141215|https://openalex.org/W2002403179|https://openalex.org/W2011831553|https://openalex.org/W2014938825|https://openalex.org/W2033770376|https://openalex.org/W2034356182|https://openalex.org/W2039680176|https://openalex.org/W2056835138|https://openalex.org/W2069807177|https://openalex.org/W2070613572|https://openalex.org/W2083900789|https://openalex.org/W2089917039|https://openalex.org/W2120348528|https://openalex.org/W2126902408|https://openalex.org/W2129161922|https://openalex.org/W2133250069|https://openalex.org/W2137258234|https://openalex.org/W2141713683|https://openalex.org/W2188352967|https://openalex.org/W2275972963|https://openalex.org/W2471294595|https://openalex.org/W2507122172|https://openalex.org/W2528111440|https://openalex.org/W2599887980|https://openalex.org/W2603138976|https://openalex.org/W2614026588|https://openalex.org/W2694068374|https://openalex.org/W2755833848|https://openalex.org/W2760488574|https://openalex.org/W2763198455|https://openalex.org/W2769621453|https://openalex.org/W2770792914|https://openalex.org/W2771255821|https://openalex.org/W2771761431|https://openalex.org/W2792222879|https://openalex.org/W2793827052|https://openalex.org/W2803476004|https://openalex.org/W2806932623|https://openalex.org/W2889775969|https://openalex.org/W2897938488|https://openalex.org/W2900296911|https://openalex.org/W2902419762|https://openalex.org/W2903224292|https://openalex.org/W2905165195|https://openalex.org/W2928510184|https://openalex.org/W2955983404|https://openalex.org/W2970832786|https://openalex.org/W2996185011|https://openalex.org/W2998710992|https://openalex.org/W3000319960|https://openalex.org/W3002427043|https://openalex.org/W3006023312|https://openalex.org/W3007834255|https://openalex.org/W3008471123|https://openalex.org/W3010560264|https://openalex.org/W3010944036|https://openalex.org/W3012968845|https://openalex.org/W3015717458|https://openalex.org/W3026936415|https://openalex.org/W3032302186|https://openalex.org/W3044539035|https://openalex.org/W3046779147|https://openalex.org/W3082612828|https://openalex.org/W3087802821|https://openalex.org/W3091293916|https://openalex.org/W3093308315|https://openalex.org/W3110685610|https://openalex.org/W3117194739|https://openalex.org/W3118226369|https://openalex.org/W3118951303|https://openalex.org/W3119537342|https://openalex.org/W3125071586|https://openalex.org/W3130253709|https://openalex.org/W3134933643|https://openalex.org/W3136855628|https://openalex.org/W3139525215|https://openalex.org/W3155543394|https://openalex.org/W3167672651|https://openalex.org/W3168467181|https://openalex.org/W3171115899|https://openalex.org/W3185619943|https://openalex.org/W3188146174|https://openalex.org/W3203964615|https://openalex.org/W3205328393|https://openalex.org/W3207733943|https://openalex.org/W3217313509|https://openalex.org/W345788243|https://openalex.org/W4200084972|https://openalex.org/W4200174861|https://openalex.org/W4200217152|https://openalex.org/W4205173675|https://openalex.org/W4206044879|https://openalex.org/W4206188909|https://openalex.org/W4206924878|https://openalex.org/W4210891047|https://openalex.org/W4223588853|https://openalex.org/W4226145945|https://openalex.org/W4230423252|https://openalex.org/W4230499132|https://openalex.org/W4233748328|https://openalex.org/W4238431908|https://openalex.org/W4243233436|https://openalex.org/W4280550508|https://openalex.org/W4281643439|https://openalex.org/W4283511853|https://openalex.org/W4283577874|https://openalex.org/W4285112791|https://openalex.org/W4285198379|https://openalex.org/W4285725401|https://openalex.org/W4290704044|https://openalex.org/W4295094442|https://openalex.org/W4296571141|https://openalex.org/W4297093571|https://openalex.org/W4304691000|https://openalex.org/W4311953073|https://openalex.org/W4313442576|https://openalex.org/W4313573014|https://openalex.org/W4313597619|https://openalex.org/W4319787139|https://openalex.org/W4323784352|https://openalex.org/W4360620535|https://openalex.org/W4368405076|https://openalex.org/W4372215852|https://openalex.org/W4382049520|https://openalex.org/W4386012909|https://openalex.org/W4388702232|https://openalex.org/W4396520670|https://openalex.org/W581846283|https://openalex.org/W59230929|https://openalex.org/W939245967,https://openalex.org/W55936454|https://openalex.org/W4391636338|https://openalex.org/W4387461514|https://openalex.org/W4386067343|https://openalex.org/W4294250823|https://openalex.org/W2939976636|https://openalex.org/W2740394464|https://openalex.org/W2131139750|https://openalex.org/W2093086151|https://openalex.org/W1571141552,https://api.openalex.org/works?filter=cites:W4392906975,2025-05-31T01:14:58.813645,2024-03-19,https://openalex.org/W4392906975,https://doi.org/10.1016/j.scs.2024.105357,True,https://doi.org/10.1016/j.scs.2024.105357,,https://openalex.org/S163634330,Sustainable Cities and Society,2210-6707,2210-6707|2210-6715,False,False,True,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,cc-by-nc-nd,https://openalex.org/licenses/cc-by-nc-nd,publishedVersion,True,True,True,hybrid,https://doi.org/10.1016/j.scs.2024.105357,True,4210.0,USD,4210.0,4210.0,USD,4210.0,0.999977,True,True,99,100,106,,105357,105357,https://openalex.org/T11268,Light effects on plants,0.9524,https://openalex.org/subfields/1110,Plant Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences,True,https://doi.org/10.1016/j.scs.2024.105357,,https://openalex.org/S163634330,Sustainable Cities and Society,2210-6707,2210-6707|2210-6715,False,False,True,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,cc-by-nc-nd,https://openalex.org/licenses/cc-by-nc-nd,publishedVersion,True,True,,,,,,,,,,"With the growing urbanized population, vertical farming becomes indispensable in eradicating hunger and ensuring food security for the future. Food security has become a major challenge for the future owing to the scarcity of land, rising global population, urbanization, and polluted soil and water resources. In this scenario, vertical farming as an innovative food production technology caters increased productivity with limited resources and improved carbon footprint. The review begins with a brief introduction to the concept of vertical farming, its opportunities and implications on the economy, environment, and society as a whole, following with an in-depth qualitative analysis of the cutting-edge innovations/technologies are presented in detail. Contrary to the numerous research focusing on mere analysis of economic viability and statistical analysis, the aim is to introduce real cutting-edge technologies that address the challenges of vertical farms such as lack of technical skills or energy requirements. The recent advances of vertical farms includes construction of outer vertical structure and growing shelves using light weight and transparent polymer composites, engineered and tunable LEDs lightings, 3-D printed and recyclable growing substrates, AI-integrated IoTs for environment control, harvesting materials for renewable energy storage etc. Such material innovations with inclusion of AI and robotics transform automated vertical farming into 'state of the art' agricultural technology. Production shelf fabricated using UV cured GBOV-glass fiber composite with 60% transparency can overcome the material weight limitation, corrosion, light obstructions etc. associated with the conventional steel shelves. Replacing non-renewable fossil fuels using renewable energy harvested using carbon dots, florescent materials, and perovskite solar cells is recommended to minimize the high capital investments associated with energy as well as to reduce the environmental impact. Smart materials such as phase change materials and thermoresponsive windows control the amount of energy expended whereas smart substrate promotes resource management. Application of the newest technology AI in vertical farming facilitates precise control of environment, early pest detection, automation of farming processes, data-driven decision making and precision agriculture. In short, vertical farms utilizing modern innovations of science and technology caters enhanced productivity, improved quality, reduced cost, resource management and sustainability. Hence, automated and sustainable vertical farms promoting global food security and circularity have the potential to transform into burgeoning technology of future.",first|middle|middle|last,"{'id': 'https://openalex.org/I4210128116', 'display_name': 'Fraunhofer Institute for Applied Polymer Research', 'ror': 'https://ror.org/02yhs7m71', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I4210128116', 'https://openalex.org/I4923324']}|{'id': 'https://openalex.org/I4210128116', 'display_name': 'Fraunhofer Institute for Applied Polymer Research', 'ror': 'https://ror.org/02yhs7m71', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I4210128116', 'https://openalex.org/I4923324']}|{'id': 'https://openalex.org/I4210107727', 'display_name': 'Leibniz Institute of Vegetable and Ornamental Crops', 'ror': 'https://ror.org/01a62v145', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I315704651', 'https://openalex.org/I4210107727']}|{'id': 'https://openalex.org/I4210128116', 'display_name': 'Fraunhofer Institute for Applied Polymer Research', 'ror': 'https://ror.org/02yhs7m71', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I4210128116', 'https://openalex.org/I4923324']}|{'id': 'https://openalex.org/I4210107727', 'display_name': 'Leibniz Institute of Vegetable and Ornamental Crops', 'ror': 'https://ror.org/01a62v145', 'country_code': 'DE', 'type': 'facility', 'lineage': ['https://openalex.org/I315704651', 'https://openalex.org/I4210107727']}|{'id': 'https://openalex.org/I38517508', 'display_name': 'Technical University of Applied Sciences Wildau', 'ror': 'https://ror.org/00k62pe27', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I38517508']}",DE|DE|DE|DE,False|False|False|True,Swathi Erekath|Holger Seidlitz|Monika Schreiner|Christian Dreyer,"Research Division Polymeric Materials and Composites PYCO, Fraunhofer Institute for Applied Polymer Research IAP, 15745 Wildau, Germany|Research Division Polymeric Materials and Composites PYCO, Fraunhofer Institute for Applied Polymer Research IAP, 15745 Wildau, Germany|Department Plant Quality and Food Security, Leibniz Institute of Vegetable and Ornamental Crops (IGZ), Grossbeeren, Germany|Food4Future (F4F), c/o Leibniz Institute of Vegetable and Ornamental Crops (IGZ), Germany|Department Fiber Composite Material Technologies, Faculty for Engineering and Natural Sciences, Technical University of Applied Sciences Wildau, Wildau, Germany|Food4Future (F4F), c/o Leibniz Institute of Vegetable and Ornamental Crops (IGZ), Germany|Research Division Polymeric Materials and Composites PYCO, Fraunhofer Institute for Applied Polymer Research IAP, 15745 Wildau, Germany","{'raw_affiliation_string': 'Research Division Polymeric Materials and Composites PYCO, Fraunhofer Institute for Applied Polymer Research IAP, 15745 Wildau, Germany', 'institution_ids': ['https://openalex.org/I4210128116']}|{'raw_affiliation_string': 'Research Division Polymeric Materials and Composites PYCO, Fraunhofer Institute for Applied Polymer Research IAP, 15745 Wildau, Germany', 'institution_ids': ['https://openalex.org/I4210128116']}|{'raw_affiliation_string': 'Food4Future (F4F), c/o Leibniz Institute of Vegetable and Ornamental Crops (IGZ), Germany', 'institution_ids': ['https://openalex.org/I4210107727']}|{'raw_affiliation_string': 'Department Plant Quality and Food Security, Leibniz Institute of Vegetable and Ornamental Crops (IGZ), Grossbeeren, Germany', 'institution_ids': ['https://openalex.org/I4210107727']}|{'raw_affiliation_string': 'Research Division Polymeric Materials and Composites PYCO, Fraunhofer Institute for Applied Polymer Research IAP, 15745 Wildau, Germany', 'institution_ids': ['https://openalex.org/I4210128116']}|{'raw_affiliation_string': 'Food4Future (F4F), c/o Leibniz Institute of Vegetable and Ornamental Crops (IGZ), Germany', 'institution_ids': ['https://openalex.org/I4210107727']}|{'raw_affiliation_string': 'Department Fiber Composite Material Technologies, Faculty for Engineering and Natural Sciences, Technical University of Applied Sciences Wildau, Wildau, Germany', 'institution_ids': ['https://openalex.org/I38517508']}",https://openalex.org/A5069029066|https://openalex.org/A5031442824|https://openalex.org/A5032941961|https://openalex.org/A5061182703,Swathi Erekath|Holger Seidlitz|Monika Schreiner|Christian Dreyer,https://orcid.org/0009-0004-5122-8176|https://orcid.org/0000-0003-0024-1624|https://orcid.org/0000-0002-5629-4429|https://orcid.org/0009-0006-0752-639X,https://openalex.org/T11268|https://openalex.org/T13391,Light effects on plants|Innovations in Aquaponics and Hydroponics Systems,0.9524|0.9169,https://openalex.org/subfields/1110|https://openalex.org/subfields/1104,Plant Science|Aquatic Science,https://openalex.org/fields/11|https://openalex.org/fields/11,Agricultural and Biological Sciences|Agricultural and Biological Sciences,https://openalex.org/domains/1|https://openalex.org/domains/1,Life Sciences|Life Sciences,https://openalex.org/keywords/scarcity|https://openalex.org/keywords/carbon-footprint,Scarcity|Carbon Footprint,0.44964114|0.44911963,https://openalex.org/C2908647359|https://openalex.org/C549605437|https://openalex.org/C127413603|https://openalex.org/C109747225|https://openalex.org/C2780936489|https://openalex.org/C118518473|https://openalex.org/C144133560|https://openalex.org/C47737302|https://openalex.org/C162324750|https://openalex.org/C205649164|https://openalex.org/C127313418|https://openalex.org/C111368507|https://openalex.org/C149923435|https://openalex.org/C166957645|https://openalex.org/C144024400|https://openalex.org/C175444787,https://www.wikidata.org/wiki/Q2625603|https://www.wikidata.org/wiki/Q1229911|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q815758|https://www.wikidata.org/wiki/Q310667|https://www.wikidata.org/wiki/Q11451|https://www.wikidata.org/wiki/Q4830453|https://www.wikidata.org/wiki/Q167336|https://www.wikidata.org/wiki/Q8134|https://www.wikidata.org/wiki/Q1071|https://www.wikidata.org/wiki/Q1069|https://www.wikidata.org/wiki/Q43518|https://www.wikidata.org/wiki/Q37732|https://www.wikidata.org/wiki/Q23498|https://www.wikidata.org/wiki/Q21201|https://www.wikidata.org/wiki/Q39072,Population|Food security|Engineering|Scarcity|Carbon footprint|Agriculture|Business|Greenhouse gas|Economics|Geography|Geology|Oceanography|Demography|Archaeology|Sociology|Microeconomics,2|3|0|2|3|2|0|2|0|0|0|1|1|1|0|1,0.48942414|0.48168764|0.45422035|0.44964114|0.44911963|0.41463703|0.33601013|0.1664305|0.16178876|0.15002468|0.12094396|0.0|0.0|0.0|0.0|0.0,,,,,,True|True,https://doi.org/10.1016/j.scs.2024.105357|https://opus4.kobv.de/opus4-th-wildau/files/1886/1-s2.0-S2210670724001859-main.pdf,None|https://opus4.kobv.de/opus4-th-wildau/files/1886/1-s2.0-S2210670724001859-main.pdf,cc-by-nc-nd|cc-by-nc-nd,https://openalex.org/licenses/cc-by-nc-nd|https://openalex.org/licenses/cc-by-nc-nd,publishedVersion|publishedVersion,True|True,True|True,https://openalex.org/S163634330|https://openalex.org/S4306400195,Sustainable Cities and Society|TH Wildau (Technical University of Applied Sciences Wildau),2210-6707|None,2210-6707|2210-6715|None,False|True,False|False,True|False,True|False,https://openalex.org/P4310320990|https://openalex.org/I38517508,Elsevier BV|Technical University of Applied Sciences Wildau,https://openalex.org/P4310320990|https://openalex.org/I38517508,Elsevier BV|Technical University of Applied Sciences Wildau,journal|repository,nan|nan,https://metadata.un.org/sdg/2,0.74,Zero hunger,https://openalex.org/F4320326494,"Bundesministerium für Bildung, Wissenschaft, Forschung und Technologie",None,2025|2024,8|12
https://openalex.org/W4386049855,https://doi.org/10.3390/soc13080196,Using ChatGPT in Education: Human Reflection on ChatGPT’s Self-Reflection,Using ChatGPT in Education: Human Reflection on ChatGPT’s Self-Reflection,2023,2023-08-21,en,article,journal-article,crossref,,2,2,,,1.666,True,38,False,False,3,,,40,https://openalex.org/W2113519219|https://openalex.org/W2293387883|https://openalex.org/W2523536876|https://openalex.org/W2749478475|https://openalex.org/W2911227954|https://openalex.org/W3045671261|https://openalex.org/W4313453502|https://openalex.org/W4313479734|https://openalex.org/W4317390716|https://openalex.org/W4317853296|https://openalex.org/W4317910584|https://openalex.org/W4318240052|https://openalex.org/W4319773014|https://openalex.org/W4320186815|https://openalex.org/W4321351832|https://openalex.org/W4321499901|https://openalex.org/W4323343555|https://openalex.org/W4323655724|https://openalex.org/W4324046518|https://openalex.org/W4328030235|https://openalex.org/W4353015365|https://openalex.org/W4353016838|https://openalex.org/W4360610720|https://openalex.org/W4360615722|https://openalex.org/W4361204578|https://openalex.org/W4365139036|https://openalex.org/W4365139759|https://openalex.org/W4365816617|https://openalex.org/W4366269319|https://openalex.org/W4366989878|https://openalex.org/W4367847648|https://openalex.org/W4376139682|https://openalex.org/W4377239612|https://openalex.org/W4377244816|https://openalex.org/W4379391232|https://openalex.org/W4381855196|https://openalex.org/W4384261711|https://openalex.org/W4385245566|https://openalex.org/W4385628481|https://openalex.org/W4387537125,https://openalex.org/W90157332|https://openalex.org/W4312213642|https://openalex.org/W4205908667|https://openalex.org/W2887776298|https://openalex.org/W2807952359|https://openalex.org/W2383552774|https://openalex.org/W2378407273|https://openalex.org/W2369613780|https://openalex.org/W2364866955|https://openalex.org/W2264828925,https://api.openalex.org/works?filter=cites:W4386049855,2025-06-08T14:22:51.217024,2023-08-23,https://openalex.org/W4386049855,https://doi.org/10.3390/soc13080196,True,https://doi.org/10.3390/soc13080196,https://www.mdpi.com/2075-4698/13/8/196/pdf?version=1692676293,https://openalex.org/S4210173133,Societies,2075-4698,2075-4698,True,True,True,True,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,True,gold,https://www.mdpi.com/2075-4698/13/8/196/pdf?version=1692676293,True,1400.0,CHF,1515.0,1400.0,CHF,1515.0,0.999476,True,True,98,99,13,8,196,196,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education,0.9894,https://openalex.org/subfields/2718,Health Informatics,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences,True,https://doi.org/10.3390/soc13080196,https://www.mdpi.com/2075-4698/13/8/196/pdf?version=1692676293,https://openalex.org/S4210173133,Societies,2075-4698,2075-4698,True,True,True,True,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,pdf,,,,,,,,,"ChatGPT is a fascinating AI text generator tool. It is a language model developed by OpenAI, a research and deployment company with the mission, according to OpenAI’s website: “to ensure that artificial general intelligence benefits all of humanity”. ChatGPT is able to generate human-like texts. But how does it work? What about the quality of the texts it provides? And is it capable of being self-reflective? Information sources must be efficient, effective and reliable in education, in order to enhance students’ learning process. For this reason, we started a dialogue with ChatGPT-3 while using, among others, a SWOT analysis it generated about its own functioning in an educational setting. This enabled us, as human authors, to analyze the extent to which this AI system is able to practice self-reflection. Finally, the paper sketches implications for education and future research.",first|middle|last,"{'id': 'https://openalex.org/I193662353', 'display_name': 'Utrecht University', 'ror': 'https://ror.org/04pp8hn57', 'country_code': 'NL', 'type': 'funder', 'lineage': ['https://openalex.org/I193662353']}|{'id': 'https://openalex.org/I38517508', 'display_name': 'Technical University of Applied Sciences Wildau', 'ror': 'https://ror.org/00k62pe27', 'country_code': 'DE', 'type': 'education', 'lineage': ['https://openalex.org/I38517508']}|{'id': 'https://openalex.org/I193662353', 'display_name': 'Utrecht University', 'ror': 'https://ror.org/04pp8hn57', 'country_code': 'NL', 'type': 'funder', 'lineage': ['https://openalex.org/I193662353']}",NL|DE|NL,False|False|False,Eugène Loos|Johanna Gröpler|Marie-Louise Sophie Goudeau,"School of Governance, Utrecht University, 3511 ZC Utrecht, The Netherlands|TH Wildau College, University of Applied Sciences Wildau, 15745 Wildau, Germany;|Utrecht University Library, 3508 TC Utrecht, The Netherlands;","{'raw_affiliation_string': 'School of Governance, Utrecht University, 3511 ZC Utrecht, The Netherlands', 'institution_ids': ['https://openalex.org/I193662353']}|{'raw_affiliation_string': 'TH Wildau College, University of Applied Sciences Wildau, 15745 Wildau, Germany;', 'institution_ids': ['https://openalex.org/I38517508']}|{'raw_affiliation_string': 'Utrecht University Library, 3508 TC Utrecht, The Netherlands;', 'institution_ids': ['https://openalex.org/I193662353']}",https://openalex.org/A5026466688|https://openalex.org/A5092673258|https://openalex.org/A5076283635,Eugène Loos|Johanna Gröpler|Marie-Louise Sophie Goudeau,https://orcid.org/0000-0002-5563-935X|https://orcid.org/0000-0002-1546-9843|https://orcid.org/0000-0001-7350-3424,https://openalex.org/T11636|https://openalex.org/T12128|https://openalex.org/T14246,Artificial Intelligence in Healthcare and Education|AI in Service Interactions|E-Learning and Knowledge Management,0.9894|0.9546|0.9477,https://openalex.org/subfields/2718|https://openalex.org/subfields/1702|https://openalex.org/subfields/1706,Health Informatics|Artificial Intelligence|Computer Science Applications,https://openalex.org/fields/27|https://openalex.org/fields/17|https://openalex.org/fields/17,Medicine|Computer Science|Computer Science,https://openalex.org/domains/4|https://openalex.org/domains/3|https://openalex.org/domains/3,Health Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/reflection|https://openalex.org/keywords/swot-analysis,Reflection|SWOT Analysis,0.78877676|0.68216735,https://openalex.org/C65682993|https://openalex.org/C2780422510|https://openalex.org/C119059837|https://openalex.org/C105339364|https://openalex.org/C41008148|https://openalex.org/C2779530757|https://openalex.org/C98045186|https://openalex.org/C182306322|https://openalex.org/C2780992000|https://openalex.org/C154945302|https://openalex.org/C56739046|https://openalex.org/C55587333|https://openalex.org/C145420912|https://openalex.org/C127413603|https://openalex.org/C15744967|https://openalex.org/C111472728|https://openalex.org/C187736073|https://openalex.org/C115903868|https://openalex.org/C17744445|https://openalex.org/C144133560|https://openalex.org/C138885662|https://openalex.org/C163258240|https://openalex.org/C121332964|https://openalex.org/C10138342|https://openalex.org/C62520636|https://openalex.org/C199539241|https://openalex.org/C162324750|https://openalex.org/C199360897|https://openalex.org/C111919701,https://www.wikidata.org/wiki/Q1056451|https://www.wikidata.org/wiki/Q17027938|https://www.wikidata.org/wiki/Q175096|https://www.wikidata.org/wiki/Q2297740|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q1207505|https://www.wikidata.org/wiki/Q205663|https://www.wikidata.org/wiki/Q1779371|https://www.wikidata.org/wiki/Q17016113|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q192060|https://www.wikidata.org/wiki/Q1133029|https://www.wikidata.org/wiki/Q853077|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q9418|https://www.wikidata.org/wiki/Q9471|https://www.wikidata.org/wiki/Q2920921|https://www.wikidata.org/wiki/Q80993|https://www.wikidata.org/wiki/Q36442|https://www.wikidata.org/wiki/Q4830453|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q25342|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q43015|https://www.wikidata.org/wiki/Q944|https://www.wikidata.org/wiki/Q7748|https://www.wikidata.org/wiki/Q8134|https://www.wikidata.org/wiki/Q9143|https://www.wikidata.org/wiki/Q9135,Reflection (computer programming)|Humanity|SWOT analysis|Software deployment|Computer science|Quality (philosophy)|Process (computing)|Order (exchange)|Generator (circuit theory)|Artificial intelligence|Knowledge management|Engineering ethics|Mathematics education|Engineering|Psychology|Epistemology|Management|Software engineering|Political science|Business|Philosophy|Power (physics)|Physics|Finance|Quantum mechanics|Law|Economics|Programming language|Operating system,2|2|2|2|0|2|2|2|3|1|1|1|1|0|0|1|1|1|0|0|0|2|0|1|1|1|0|1|1,0.78877676|0.6891755|0.68216735|0.538563|0.51619726|0.5155954|0.51203567|0.43902758|0.4378763|0.3754772|0.36460832|0.36181563|0.34729755|0.26771784|0.25823045|0.22567433|0.17520487|0.14733675|0.13891932|0.086981386|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,,,,,,True|True|True,https://doi.org/10.3390/soc13080196|https://dx.doi.org/10.3390/soc13080196|https://dspace.library.uu.nl/handle/1874/434307,https://www.mdpi.com/2075-4698/13/8/196/pdf?version=1692676293|https://www.mdpi.com/2075-4698/13/8/196/pdf?version=1692785889|https://dspace.library.uu.nl/bitstream/handle/1874/434307/societies-13-00196-v3.pdf?sequence=1&isAllowed=y,cc-by|cc-by|other-oa,https://openalex.org/licenses/cc-by|https://openalex.org/licenses/cc-by|https://openalex.org/licenses/other-oa,publishedVersion|publishedVersion|publishedVersion,True|True|True,True|True|True,https://openalex.org/S4210173133|https://openalex.org/S4306400947|https://openalex.org/S4306401649,Societies|MDPI (MDPI AG)|Utrecht University Repository (Utrecht University),2075-4698|None|None,2075-4698|None|None,True|True|True,True|False|False,True|False|False,True|False|False,https://openalex.org/P4310310987|https://openalex.org/I4210097602|https://openalex.org/I193662353,Multidisciplinary Digital Publishing Institute|Multidisciplinary Digital Publishing Institute (Switzerland)|Utrecht University,https://openalex.org/P4310310987|https://openalex.org/I4210097602|https://openalex.org/I193662353,Multidisciplinary Digital Publishing Institute|Multidisciplinary Digital Publishing Institute (Switzerland)|Utrecht University,journal|repository|repository,nan|nan|nan,https://metadata.un.org/sdg/4,0.8,Quality education,,,,2025|2024|2023,4|32|1
